Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
0,1,1,0,23,6,8,6,12.666666666666666,6,10,5,12.2,Enrolled
0,1,1,0,18,7,7,7,12.444285714285714,8,11,7,11.347142857142858,Graduate
0,1,1,0,23,5,7,3,10.666666666666666,5,7,3,11.333333333333334,Dropout
0,1,1,0,22,0,0,0,0.0,0,0,0,0.0,Enrolled
0,1,1,1,22,6,6,6,12.666666666666666,6,6,5,12.4,Graduate
0,1,1,0,33,5,5,5,13.2,5,6,5,14.833333333333334,Graduate
0,1,1,0,21,12,20,10,12.7,12,14,11,12.181818181818182,Graduate
0,1,1,0,45,5,6,5,14.833333333333334,5,5,5,14.8,Graduate
0,0,1,0,44,10,10,4,11.5,7,8,1,12.0,Dropout
0,1,1,0,42,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,1,0,20,5,0,0,0.0,5,0,0,0.0,Dropout
0,1,1,0,20,5,7,3,12.666666666666666,5,12,2,12.5,Enrolled
0,1,1,1,20,6,7,6,14.714285714285714,6,6,6,12.5,Graduate
0,1,1,0,20,6,11,3,13.666666666666666,6,13,4,10.25,Enrolled
0,1,1,0,19,5,9,5,10.8,5,13,2,13.5,Enrolled
1,0,1,0,26,8,13,4,10.5,10,16,7,10.428571428571429,Dropout
0,1,1,0,31,6,10,6,15.0,6,11,5,12.5,Graduate
1,1,1,1,19,6,6,6,12.666666666666666,6,6,6,14.0,Graduate
0,1,1,0,28,6,7,6,13.166666666666666,6,6,6,13.666666666666666,Graduate
0,1,1,1,20,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,0,43,6,6,6,13.0,6,6,6,12.5,Graduate
0,1,1,1,25,0,0,0,0.0,0,0,0,0.0,Dropout
1,1,0,0,40,6,13,2,10.0,6,10,1,15.0,Dropout
0,1,0,0,20,6,7,6,13.333333333333334,6,16,5,13.375,Graduate
0,1,0,0,46,6,13,3,12.333333333333334,6,6,6,13.333333333333334,Graduate
0,1,0,0,26,21,23,20,13.181818181818182,14,18,14,11.642857142857142,Graduate
0,1,0,1,34,7,7,6,12.513333333333334,8,9,7,13.071428571428571,Graduate
0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,1,18,8,8,7,13.585714285714284,8,8,7,13.585714285714284,Graduate
0,1,0,0,18,7,9,7,11.155555555555557,8,10,8,11.425,Graduate
0,1,1,1,37,7,9,6,11.857142857142858,6,7,5,12.0,Graduate
0,1,1,1,23,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,26,14,14,14,14.0,13,13,13,13.615384615384617,Graduate
0,0,0,0,18,6,8,5,12.0,6,0,0,0.0,Dropout
0,1,0,0,18,7,15,4,11.575,7,10,5,12.419999999999998,Enrolled
0,1,0,0,19,7,8,7,13.198571428571428,8,8,8,13.0625,Graduate
0,1,0,0,18,6,10,6,13.5,6,12,6,12.0,Graduate
0,1,0,0,19,6,6,6,13.333333333333334,6,8,5,12.8,Dropout
0,1,1,0,20,5,10,4,14.25,5,14,1,10.0,Enrolled
0,1,0,1,22,6,7,6,12.166666666666666,6,9,4,12.0,Graduate
0,1,0,1,18,8,8,7,12.214285714285714,8,8,7,12.214285714285714,Graduate
0,1,0,1,18,6,8,6,12.666666666666666,6,6,6,13.0,Graduate
0,1,0,1,18,6,7,6,12.285714285714286,6,6,6,13.5,Graduate
0,1,0,1,18,6,7,6,13.0,6,6,6,13.0,Graduate
0,1,0,0,18,6,8,6,12.142857142857142,6,6,6,11.166666666666666,Graduate
0,1,0,1,19,7,8,7,13.875714285714285,8,9,7,13.085714285714284,Graduate
0,1,0,0,20,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,1,19,6,12,6,11.666666666666666,6,7,0,0.0,Dropout
0,1,0,0,18,6,13,6,13.153846153846152,6,12,3,11.0,Graduate
0,1,0,1,18,6,6,6,14.5,6,6,6,12.833333333333334,Dropout
0,1,0,1,18,7,7,7,14.44142857142857,8,8,8,13.65625,Graduate
0,1,0,0,18,6,6,6,15.166666666666666,6,7,6,14.285714285714286,Graduate
0,1,0,1,18,5,5,5,11.6,5,12,4,12.625,Graduate
1,1,0,0,18,6,6,6,11.666666666666666,6,6,6,12.333333333333334,Graduate
0,1,0,1,20,6,8,6,12.625,6,10,6,13.2,Graduate
0,1,0,1,19,6,14,3,12.666666666666666,6,7,6,11.0,Graduate
0,1,0,1,18,6,7,6,12.833333333333334,6,8,6,13.0,Enrolled
0,1,0,1,19,6,7,6,11.857142857142858,6,8,6,13.142857142857142,Graduate
0,1,0,0,19,6,8,5,11.4,6,7,4,10.75,Enrolled
0,1,0,0,19,5,10,5,14.857142857142858,5,7,5,15.142857142857142,Enrolled
0,1,0,0,19,6,7,6,14.714285714285714,6,6,6,15.833333333333334,Graduate
1,1,0,0,20,6,6,6,13.5,6,9,5,13.0,Graduate
0,1,0,1,18,5,7,4,11.5,5,5,5,12.4,Graduate
0,1,0,0,33,5,9,2,14.0,5,5,0,0.0,Dropout
0,1,0,1,19,7,8,6,12.833333333333334,6,6,0,0.0,Dropout
0,1,0,1,18,7,7,7,13.428571428571429,8,8,8,14.75,Graduate
0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,Dropout
0,1,0,0,19,6,18,3,11.666666666666666,6,14,4,11.5,Enrolled
0,1,0,0,18,6,6,6,16.0,6,7,6,14.333333333333334,Graduate
0,1,0,0,20,6,6,6,13.833333333333334,6,6,6,11.833333333333334,Graduate
0,1,0,0,19,8,9,8,13.2325,8,9,8,13.2325,Graduate
0,1,1,1,18,6,6,6,14.0,6,6,6,14.166666666666666,Graduate
1,1,1,1,19,6,14,2,10.0,6,6,0,0.0,Dropout
0,1,0,0,25,16,16,15,13.333333333333334,13,13,11,12.272727272727272,Graduate
0,1,0,1,20,6,6,6,12.5,6,6,6,14.333333333333334,Enrolled
0,1,0,0,19,6,6,6,12.5,6,6,6,11.5,Graduate
1,1,1,0,33,5,8,2,10.5,5,5,0,0.0,Dropout
1,1,1,0,18,5,11,3,10.666666666666666,5,9,3,11.333333333333334,Enrolled
0,1,1,0,18,5,9,4,10.5,5,11,2,10.5,Enrolled
0,1,0,0,19,5,10,4,12.0,5,6,5,11.4,Graduate
0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,Enrolled
0,1,0,0,19,5,11,5,11.5,5,9,2,10.666666666666666,Enrolled
0,1,0,0,18,6,6,6,14.0,6,6,6,13.5,Dropout
0,1,0,0,18,6,7,6,13.5,6,8,5,12.6,Graduate
0,1,0,0,18,8,8,8,13.07375,8,8,8,13.07375,Graduate
0,1,0,0,37,7,9,2,10.75,7,9,0,0.0,Dropout
0,1,0,0,20,6,11,1,12.0,5,10,0,0.0,Enrolled
0,1,0,1,20,6,6,6,14.0,6,6,6,13.333333333333334,Graduate
0,1,1,0,21,6,7,6,12.333333333333334,6,7,6,13.428571428571429,Graduate
0,1,0,1,18,7,7,7,13.464285714285714,8,9,8,14.788888888888888,Graduate
0,1,0,0,26,6,14,3,10.666666666666666,6,9,5,11.2,Enrolled
1,1,0,0,41,5,6,5,11.6,5,8,5,12.2,Enrolled
0,1,0,1,18,6,6,6,13.666666666666666,6,6,6,14.666666666666666,Graduate
1,1,0,0,18,8,9,8,14.4025,8,9,8,14.4025,Graduate
0,1,0,0,31,7,9,7,15.46875,8,8,8,16.3875,Graduate
1,1,0,0,23,6,8,6,12.625,6,6,6,14.166666666666666,Graduate
0,1,0,0,19,7,7,6,14.983333333333334,7,7,6,14.983333333333334,Graduate
0,1,0,1,20,6,6,6,15.0,6,6,6,13.0,Graduate
0,1,0,0,40,9,9,9,15.88888888888889,7,7,7,14.142857142857142,Graduate
1,1,0,0,32,6,14,4,11.5,6,14,3,11.0,Dropout
0,1,0,0,24,6,14,2,10.5,6,11,1,10.0,Dropout
0,1,0,0,18,7,7,6,13.983333333333334,7,7,6,13.983333333333334,Graduate
0,1,0,0,18,6,6,6,13.0,6,6,6,12.833333333333334,Graduate
0,1,0,1,18,6,6,6,13.666666666666666,6,6,6,13.0,Graduate
0,0,0,0,27,6,8,0,0.0,6,8,0,0.0,Dropout
0,1,0,0,18,5,5,5,14.4,5,5,5,15.4,Graduate
0,1,0,0,26,5,10,4,12.0,5,9,4,11.25,Enrolled
0,1,0,0,19,6,6,6,14.166666666666666,6,7,6,13.666666666666666,Graduate
0,1,0,0,19,6,8,5,12.2,6,7,6,12.0,Graduate
0,1,0,0,21,5,8,3,12.0,5,9,3,12.666666666666666,Enrolled
0,1,0,0,24,5,11,2,10.5,5,14,1,11.0,Enrolled
0,1,0,0,20,6,8,3,12.333333333333334,6,11,2,10.5,Dropout
0,1,0,0,18,6,7,5,12.2,6,7,5,12.2,Enrolled
0,1,0,0,30,6,6,0,0.0,6,6,0,0.0,Dropout
1,0,0,0,22,7,10,6,11.5,7,8,6,13.166666666666666,Enrolled
0,1,0,0,21,9,9,9,10.88888888888889,10,18,10,11.615384615384617,Graduate
0,1,0,0,26,7,12,6,12.166666666666666,8,8,8,11.675,Dropout
0,1,0,0,23,5,7,2,10.0,5,9,1,12.0,Enrolled
0,1,0,1,18,6,6,6,12.666666666666666,6,6,6,12.166666666666666,Graduate
1,1,0,0,21,6,9,5,11.4,6,8,5,12.2,Dropout
0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,0,0,21,5,14,2,13.0,5,8,4,12.0,Enrolled
0,1,0,0,18,6,8,5,13.4,6,7,5,12.0,Enrolled
0,1,0,1,19,6,6,6,13.5,6,8,5,12.8,Dropout
0,1,0,0,22,6,14,4,12.25,6,11,3,11.333333333333334,Enrolled
0,1,0,0,19,6,7,6,12.285714285714286,6,7,6,12.833333333333334,Graduate
0,0,0,0,19,5,12,0,0.0,5,8,0,0.0,Dropout
0,1,0,0,19,6,10,2,10.5,6,11,1,13.0,Dropout
0,1,0,0,27,5,12,3,14.0,5,8,5,12.0,Graduate
0,1,0,0,22,5,7,5,14.2,5,10,5,12.2,Graduate
0,1,0,0,18,6,8,5,13.0,6,7,6,13.142857142857142,Dropout
0,1,0,0,20,6,6,6,11.0,6,8,4,12.75,Graduate
0,1,0,0,34,8,9,3,11.0,7,7,2,10.0,Dropout
0,1,0,0,18,7,9,6,12.385714285714286,8,9,8,13.755555555555556,Graduate
0,1,1,0,20,6,12,4,14.75,6,7,4,12.25,Graduate
0,1,0,0,20,5,6,5,16.166666666666668,5,6,5,15.833333333333334,Graduate
0,1,1,0,25,5,7,0,0.0,5,8,0,0.0,Dropout
0,1,1,0,18,5,6,5,12.4,5,9,3,13.0,Dropout
0,0,1,0,18,6,8,5,11.6,6,11,4,13.0,Dropout
0,1,0,1,18,6,8,5,12.2,6,13,0,0.0,Dropout
0,1,0,1,19,6,7,5,11.0,6,7,5,12.8,Graduate
0,1,0,1,19,6,8,6,12.333333333333334,6,7,5,12.4,Dropout
0,1,0,1,21,6,6,6,14.833333333333334,6,7,6,12.571428571428571,Graduate
0,1,0,0,29,10,15,9,11.555555555555555,11,17,10,11.9,Enrolled
0,1,0,1,20,6,6,6,12.0,6,6,6,11.833333333333334,Graduate
1,1,0,1,21,13,13,11,12.727272727272728,11,11,10,12.6,Graduate
0,1,0,0,34,2,2,2,10.5,1,1,1,11.0,Dropout
0,1,0,0,20,6,6,6,12.333333333333334,6,6,6,12.0,Graduate
0,1,1,0,24,5,10,0,0.0,5,7,1,12.0,Dropout
0,1,1,0,18,7,7,7,14.842857142857143,8,9,8,14.38888888888889,Graduate
0,1,1,0,19,7,7,7,12.2,7,7,7,12.2,Enrolled
0,1,1,1,18,5,10,4,10.8,5,10,4,11.75,Enrolled
0,1,1,0,28,5,7,4,12.75,5,7,5,14.333333333333334,Enrolled
0,1,1,0,28,5,13,2,11.0,5,12,1,12.0,Dropout
0,1,1,0,20,6,9,4,10.75,6,12,0,0.0,Dropout
0,1,1,0,22,8,9,8,12.55375,8,9,8,12.55375,Graduate
0,1,1,0,19,8,8,7,12.665714285714284,8,8,7,12.665714285714284,Graduate
0,1,1,0,20,6,10,6,12.714285714285714,6,8,4,13.0,Enrolled
0,1,1,0,26,7,7,2,11.75,5,10,0,0.0,Dropout
0,0,1,0,21,6,11,3,11.0,6,14,0,0.0,Dropout
0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,18,5,5,5,13.4,5,6,5,12.2,Graduate
0,1,1,0,22,17,21,17,12.578947368421051,17,20,17,12.117647058823527,Graduate
0,1,1,0,36,5,0,0,0.0,5,0,0,0.0,Dropout
0,1,1,1,20,6,8,6,12.0,6,8,6,11.5,Graduate
0,1,1,0,20,6,6,3,12.333333333333334,6,9,0,0.0,Dropout
0,1,1,0,25,5,11,4,11.5,5,11,3,13.5,Dropout
0,1,1,0,35,6,7,5,12.8,6,11,5,13.833333333333334,Graduate
0,1,1,0,22,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,26,7,8,7,13.285714285714286,8,11,7,12.142857142857142,Enrolled
1,0,1,0,20,6,16,4,11.8,6,15,2,12.0,Dropout
0,1,1,0,50,13,13,6,11.333333333333334,11,11,2,13.5,Dropout
0,1,1,0,20,8,12,5,12.002,8,12,5,12.002,Dropout
0,1,1,0,20,7,10,5,13.976666666666668,8,9,8,13.22222222222222,Enrolled
0,0,1,0,35,6,10,5,15.2,6,9,1,11.0,Dropout
0,1,1,1,19,6,7,6,13.142857142857142,6,8,6,14.166666666666666,Graduate
0,1,1,0,43,5,14,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,19,8,11,7,13.867142857142856,8,11,7,13.867142857142856,Graduate
0,1,1,0,25,8,11,6,12.675,8,11,6,12.675,Graduate
0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,1,20,6,6,6,12.0,6,7,6,12.5,Enrolled
0,1,1,0,22,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,1,19,6,7,6,11.0,6,6,5,12.2,Dropout
0,1,1,0,32,5,11,4,10.75,5,11,4,11.333333333333334,Dropout
0,1,1,0,57,6,7,5,14.2,6,6,6,14.166666666666666,Graduate
0,0,1,0,20,7,11,4,12.6,7,7,4,11.575,Dropout
0,0,1,0,38,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,45,5,6,5,14.0,5,6,5,14.166666666666666,Graduate
1,0,1,0,43,6,16,2,10.0,6,12,4,12.25,Dropout
0,1,1,0,19,6,6,6,13.833333333333334,6,8,6,13.125,Graduate
0,0,1,0,49,5,8,2,11.0,5,5,1,11.0,Dropout
0,1,1,0,43,8,8,7,11.635714285714286,8,8,7,11.635714285714286,Enrolled
0,1,1,0,34,6,6,4,12.25,5,5,0,0.0,Dropout
1,1,1,0,18,5,9,4,12.5,5,11,5,11.285714285714286,Enrolled
0,1,1,0,43,5,5,5,13.8,5,6,5,13.666666666666666,Graduate
0,1,1,0,21,6,8,3,12.0,6,9,1,11.0,Dropout
0,1,1,0,40,5,9,3,11.0,5,8,4,12.5,Enrolled
0,1,1,1,19,6,7,4,13.75,6,10,6,11.555555555555555,Graduate
0,1,1,0,27,6,6,6,10.666666666666666,6,8,4,11.25,Enrolled
0,1,1,0,43,7,7,0,0.0,8,13,2,13.15,Dropout
0,1,1,0,31,5,6,5,13.833333333333334,5,7,5,15.4,Graduate
1,1,1,0,26,6,6,0,0.0,6,7,0,0.0,Enrolled
0,1,1,0,34,5,5,5,15.8,5,5,5,16.8,Graduate
0,1,1,0,30,14,26,12,12.52608695652174,14,26,12,12.52608695652174,Graduate
0,1,1,0,36,7,9,6,12.783333333333331,8,11,0,0.0,Dropout
1,0,1,0,46,5,5,0,0.0,5,5,1,10.0,Dropout
0,1,1,0,22,5,8,3,13.0,5,8,3,10.666666666666666,Graduate
0,1,1,0,27,6,8,0,0.0,6,10,0,0.0,Dropout
0,1,1,0,20,5,7,5,10.8,5,9,3,12.0,Enrolled
0,1,1,0,20,5,7,5,11.0,5,7,3,10.0,Enrolled
1,0,1,0,31,4,4,0,0.0,5,5,0,0.0,Dropout
1,1,1,0,20,5,7,0,0.0,5,5,0,0.0,Enrolled
0,0,1,0,21,6,10,2,12.0,6,0,0,0.0,Dropout
0,1,1,0,21,5,7,4,10.75,5,10,2,11.0,Dropout
0,1,1,0,19,5,8,5,11.6,5,10,4,13.5,Graduate
0,1,1,1,20,5,6,5,11.8,5,8,4,11.6,Graduate
0,1,1,0,18,6,7,6,16.0,6,6,6,15.166666666666666,Graduate
0,1,1,1,18,6,6,6,12.666666666666666,6,6,6,11.5,Graduate
1,1,1,0,30,7,12,4,14.4,7,9,6,13.5,Enrolled
1,0,1,0,34,6,6,0,0.0,6,6,0,0.0,Dropout
1,0,1,0,21,6,11,4,12.25,6,9,4,13.4,Enrolled
0,1,1,0,20,7,9,5,12.6,9,10,8,12.75,Dropout
0,1,1,0,18,8,8,7,13.4,8,8,7,13.4,Graduate
1,1,1,0,21,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,1,0,26,6,9,1,10.0,6,6,0,0.0,Dropout
1,1,1,0,20,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,1,0,25,6,16,3,11.25,6,14,4,11.2,Dropout
0,1,1,0,19,5,10,0,0.0,5,5,0,0.0,Enrolled
0,1,1,0,24,5,8,3,10.666666666666666,5,5,1,14.0,Dropout
0,1,1,0,20,5,7,4,11.75,5,5,5,13.4,Graduate
0,1,1,0,20,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,0,0,18,6,6,6,12.666666666666666,6,8,6,14.125,Graduate
0,1,0,0,25,7,14,7,11.95,8,15,7,12.042857142857144,Enrolled
0,1,0,0,22,6,7,5,14.0,6,6,6,15.666666666666666,Graduate
0,0,0,0,41,6,6,0,0.0,6,12,0,0.0,Dropout
1,1,0,1,19,5,11,2,11.5,5,10,0,0.0,Dropout
0,1,0,0,21,6,10,6,12.0,6,12,5,12.8,Graduate
1,1,0,0,30,6,7,6,16.428571428571427,6,7,6,16.666666666666668,Dropout
0,1,0,1,21,7,9,5,13.336000000000002,8,9,7,13.207142857142856,Graduate
0,1,0,1,26,7,7,0,0.0,8,8,0,0.0,Enrolled
0,1,0,0,21,7,9,7,14.666666666666666,6,8,6,14.0,Graduate
0,1,0,0,18,8,8,7,14.115714285714288,8,8,7,14.115714285714288,Graduate
0,1,0,1,19,6,7,6,14.857142857142858,6,10,6,13.11111111111111,Graduate
0,1,0,1,18,6,7,6,13.833333333333334,6,10,6,13.714285714285714,Graduate
0,1,0,0,19,5,10,3,11.0,5,9,4,11.75,Enrolled
0,1,0,0,21,6,11,4,11.75,6,12,3,13.666666666666666,Enrolled
0,1,0,1,18,5,15,2,10.0,5,14,2,12.0,Dropout
0,1,0,1,24,8,15,6,12.415,8,15,6,12.415,Graduate
0,1,0,0,21,5,12,1,11.0,5,9,2,10.5,Enrolled
0,1,0,0,23,6,14,5,14.428571428571429,6,7,6,13.428571428571429,Graduate
0,1,0,1,18,8,8,7,14.312857142857142,8,8,7,14.312857142857142,Graduate
0,0,0,0,26,6,8,6,15.428571428571429,6,7,5,14.5,Enrolled
0,1,0,0,20,5,9,4,12.0,5,6,5,13.4,Graduate
0,1,0,0,18,6,7,6,13.833333333333334,6,7,6,13.714285714285714,Graduate
0,1,0,0,20,6,6,6,12.166666666666666,6,7,6,12.142857142857142,Graduate
0,1,0,0,20,8,8,7,14.014285714285714,8,8,7,14.014285714285714,Enrolled
0,1,0,0,18,6,15,2,10.333333333333334,6,13,3,13.333333333333334,Enrolled
0,1,0,1,22,6,7,5,13.2,6,7,5,13.6,Graduate
1,1,0,0,20,7,7,6,15.4,7,7,6,15.4,Graduate
0,1,0,1,19,7,7,7,13.385714285714286,8,8,8,15.925,Graduate
1,1,0,0,18,6,13,6,10.857142857142858,6,10,4,11.0,Dropout
0,1,0,0,18,5,11,5,11.333333333333334,5,8,5,12.0,Graduate
0,1,0,1,19,5,7,4,14.5,5,5,5,13.6,Graduate
0,1,0,1,19,6,6,6,14.166666666666666,6,8,6,12.375,Graduate
0,1,0,0,24,6,7,6,12.833333333333334,6,8,6,12.0,Graduate
0,1,0,0,21,6,7,6,13.333333333333334,6,6,6,14.5,Graduate
0,1,0,1,20,6,7,6,13.666666666666666,6,7,6,14.571428571428571,Graduate
1,0,0,1,28,6,6,6,10.833333333333334,6,7,5,11.0,Dropout
0,1,0,0,21,6,7,6,13.428571428571429,6,8,6,13.142857142857142,Graduate
1,1,1,0,20,7,7,7,12.401428571428571,8,10,6,11.808333333333332,Enrolled
0,0,1,0,36,6,8,0,0.0,6,10,0,0.0,Dropout
0,0,1,0,42,4,4,0,0.0,5,0,0,0.0,Dropout
0,1,1,0,47,5,9,4,11.5,5,6,5,11.6,Dropout
0,0,1,0,25,5,8,0,0.0,5,5,0,0.0,Dropout
0,1,1,1,25,6,8,6,14.142857142857142,6,6,6,13.5,Graduate
0,1,1,0,48,6,6,0,0.0,5,6,0,0.0,Dropout
0,1,1,1,32,10,12,10,13.8,10,10,10,12.8,Graduate
0,1,1,0,38,10,10,10,13.6,10,10,5,13.6,Dropout
0,1,1,0,37,16,23,15,11.733333333333333,11,17,9,11.88888888888889,Graduate
0,0,1,0,26,5,8,1,10.0,5,9,1,10.0,Dropout
0,1,1,0,23,6,19,0,0.0,6,6,0,0.0,Dropout
0,1,1,0,23,6,6,0,0.0,6,8,0,0.0,Enrolled
0,1,1,0,20,6,12,4,10.8,6,13,4,12.0,Enrolled
0,1,1,0,26,7,8,6,13.046666666666669,8,10,7,13.30625,Dropout
0,1,0,0,45,9,13,8,11.0,7,10,6,10.833333333333334,Enrolled
0,1,0,1,26,6,10,3,12.333333333333334,6,14,3,11.666666666666666,Enrolled
0,1,0,0,26,11,16,10,11.8,7,7,7,13.285714285714286,Graduate
0,1,0,0,25,5,8,3,11.0,5,8,3,11.25,Enrolled
0,1,0,0,18,8,8,8,13.11,8,8,8,13.11,Graduate
0,1,0,0,27,8,8,7,14.414285714285716,8,8,7,14.414285714285716,Graduate
0,0,0,0,24,5,5,0,0.0,5,10,0,0.0,Dropout
0,1,0,0,20,5,8,5,12.333333333333334,5,7,5,12.2,Graduate
0,1,0,1,18,7,9,0,0.0,7,8,1,10.0,Dropout
0,1,0,1,18,7,9,7,14.1,8,8,8,13.3125,Graduate
0,1,0,0,18,8,8,8,13.045,8,8,8,13.045,Graduate
0,1,1,0,19,8,10,5,12.858,8,10,5,12.858,Enrolled
0,1,0,1,19,8,8,8,14.2525,8,8,8,14.2525,Graduate
0,1,0,1,19,7,9,5,14.06,7,9,7,11.242857142857142,Enrolled
0,1,0,0,18,8,8,7,15.075714285714286,8,8,7,15.075714285714286,Graduate
0,1,0,1,18,0,0,0,0.0,0,0,0,0.0,Enrolled
0,1,0,0,19,5,5,4,13.75,6,9,5,12.6,Enrolled
0,1,0,0,23,17,28,17,13.15,12,22,12,13.214285714285714,Graduate
0,1,0,1,21,6,9,5,12.333333333333334,6,7,5,11.8,Graduate
0,1,0,1,18,7,8,7,13.778571428571428,8,10,8,13.122222222222222,Graduate
1,0,0,0,20,6,12,3,10.333333333333334,6,14,1,11.0,Dropout
0,1,0,0,23,6,11,3,11.333333333333334,6,7,2,11.0,Enrolled
0,1,0,0,20,6,7,5,13.2,6,6,6,12.666666666666666,Enrolled
0,1,0,1,18,6,8,6,13.571428571428571,6,11,6,12.375,Graduate
0,1,0,0,29,11,14,11,12.75,7,7,7,13.428571428571429,Graduate
0,1,1,0,28,6,11,3,13.0,6,15,1,12.0,Dropout
0,1,1,0,19,5,7,3,11.333333333333334,5,7,4,11.0,Enrolled
1,0,1,0,24,6,12,0,0.0,6,9,0,0.0,Dropout
1,1,1,1,33,0,0,0,0.0,0,0,0,0.0,Dropout
0,0,1,0,19,5,7,2,12.5,5,13,1,11.0,Dropout
0,1,1,0,19,6,7,6,14.857142857142858,6,8,6,14.142857142857142,Graduate
0,1,1,0,37,9,13,8,12.0,7,8,7,11.571428571428571,Graduate
1,0,1,1,18,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,1,0,29,5,5,0,0.0,5,5,0,0.0,Enrolled
0,1,1,0,37,7,8,7,12.828571428571427,8,8,8,12.6875,Graduate
0,1,1,0,36,7,0,0,0.0,8,0,0,0.0,Dropout
0,1,1,0,19,6,6,6,13.333333333333334,6,8,5,14.0,Graduate
0,1,1,1,33,14,20,14,13.072857142857144,14,20,14,13.072857142857144,Graduate
0,0,1,0,34,7,13,5,12.0,7,7,3,11.0,Dropout
0,1,0,0,18,6,6,6,15.5,6,6,6,16.0,Graduate
0,1,0,0,20,6,6,0,0.0,6,6,0,0.0,Dropout
0,1,0,1,19,6,7,6,14.714285714285714,6,6,6,15.166666666666666,Graduate
0,1,0,0,20,6,7,6,16.714285714285715,6,6,6,15.333333333333334,Graduate
0,1,0,1,19,6,9,6,10.857142857142858,6,7,6,11.666666666666666,Graduate
0,1,0,0,19,7,8,6,11.658333333333331,8,11,6,12.416666666666666,Graduate
0,1,0,1,22,6,8,5,11.6,6,7,6,12.0,Graduate
0,1,0,0,18,6,8,6,14.625,6,9,6,14.142857142857142,Enrolled
0,1,0,1,18,6,6,6,12.166666666666666,6,8,6,12.666666666666666,Graduate
0,1,0,0,19,7,12,4,13.375,7,8,6,12.116666666666667,Enrolled
0,1,0,1,19,6,6,6,12.5,6,6,6,12.833333333333334,Graduate
1,0,0,0,31,7,8,5,12.56,7,8,5,12.56,Dropout
0,1,0,0,18,7,7,7,13.19,8,8,8,14.23125,Graduate
1,1,0,1,19,6,11,3,11.0,6,9,4,11.25,Graduate
0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,Graduate
0,1,0,1,19,6,11,5,11.6,6,10,6,11.714285714285714,Graduate
0,1,0,0,19,7,7,6,14.266666666666666,7,7,6,14.266666666666666,Graduate
0,1,0,1,19,5,6,4,11.0,5,9,4,13.857142857142858,Enrolled
0,1,0,0,30,10,11,9,12.666666666666666,7,7,7,12.428571428571429,Graduate
0,1,0,0,18,6,6,0,0.0,6,10,3,11.0,Enrolled
0,1,0,0,18,8,11,7,12.771428571428572,8,11,7,12.771428571428572,Graduate
0,1,0,0,21,5,12,0,0.0,5,5,0,0.0,Dropout
0,1,0,1,19,6,6,6,15.5,6,7,6,13.571428571428571,Graduate
0,1,0,1,19,6,7,6,13.285714285714286,6,9,5,14.6,Enrolled
0,1,0,0,19,7,11,5,11.716666666666669,7,8,5,13.7,Enrolled
0,1,0,0,19,6,8,6,11.333333333333334,6,12,4,13.75,Dropout
0,1,0,1,19,6,6,6,13.333333333333334,6,10,5,13.4,Graduate
0,1,0,1,39,5,13,4,12.333333333333334,5,14,2,10.0,Graduate
0,1,0,0,18,6,6,6,12.333333333333334,6,6,6,12.833333333333334,Enrolled
0,1,0,0,20,0,0,0,0.0,0,0,0,0.0,Dropout
0,1,0,0,19,5,8,5,12.6,5,9,4,11.6,Graduate
0,1,0,0,18,5,5,5,12.6,5,5,4,11.0,Enrolled
1,0,0,0,34,6,10,6,14.333333333333334,6,9,6,12.833333333333334,Enrolled
0,1,0,0,22,5,8,3,12.0,5,9,2,11.0,Enrolled
0,1,0,0,24,6,7,6,14.857142857142858,6,10,5,13.6,Graduate
0,1,0,0,34,15,17,12,11.916666666666666,13,13,11,13.181818181818182,Graduate
0,1,0,0,46,5,5,0,0.0,5,5,0,0.0,Dropout
0,1,0,0,50,5,12,3,13.333333333333334,5,8,5,12.2,Enrolled
0,0,0,0,37,5,5,0,0.0,5,5,0,0.0,Dropout
